chap;code_icd;diagnostic;hosp_class;hosp_de_jour
XI - Maladies de l'appareil digestif (K00-K95);K59;autres troubles fonctionnels de l'intestin;4733;5678
XI - Maladies de l'appareil digestif (K00-K95);K60;fissure et fistule des régions anale et rectale;1364;4383
XI - Maladies de l'appareil digestif (K00-K95);K61;abcès des régions anale et rectale;2486;1321
XI - Maladies de l'appareil digestif (K00-K95);K62;autres maladies de l'anus et du rectum;2289;6841
XI - Maladies de l'appareil digestif (K00-K95);K63;autres maladies de l'intestin;1516;12781
XI - Maladies de l'appareil digestif (K00-K95);K64;hémorroïdes et thrombose veineuse périanale;3456;10503
XI - Maladies de l'appareil digestif (K00-K95);K65;péritonite;742;27
XI - Maladies de l'appareil digestif (K00-K95);K66;autres maladies du péritoine;676;191
XI - Maladies de l'appareil digestif (K00-K95);K67;troubles péritonéaux au cours de maladies infectieuses classées ailleurs;0;0
XI - Maladies de l'appareil digestif (K00-K95);K68;troubles du rétropéritoine;245;45
XI - Maladies de l'appareil digestif (K00-K95);K70;maladie alcoolique du foie;4669;448
XI - Maladies de l'appareil digestif (K00-K95);K71;maladie toxique du foie;397;53
XI - Maladies de l'appareil digestif (K00-K95);K72;insuffisance hépatique, non classée ailleurs;792;5
XI - Maladies de l'appareil digestif (K00-K95);K73;hépatite chronique, non classée ailleurs;21;41
XI - Maladies de l'appareil digestif (K00-K95);K74;fibrose du foie et cirrhose;799;318
XI - Maladies de l'appareil digestif (K00-K95);K75;autres maladies inflammatoires du foie;716;253
XI - Maladies de l'appareil digestif (K00-K95);K76;autres maladies du foie;632;491
XI - Maladies de l'appareil digestif (K00-K95);K77;troubles hépatiques au cours de maladies classées ailleurs;0;< 5
XI - Maladies de l'appareil digestif (K00-K95);K80;cholélithiase;27095;2698
XI - Maladies de l'appareil digestif (K00-K95);K81;cholécystite;3493;117
XI - Maladies de l'appareil digestif (K00-K95);K82;autres maladies de la vésicule biliaire;359;92
XI - Maladies de l'appareil digestif (K00-K95);K83;autres maladies des voies biliaires;2189;339
XI - Maladies de l'appareil digestif (K00-K95);K85;pancréatite aiguë;6764;161
XI - Maladies de l'appareil digestif (K00-K95);K86;autres maladies du pancréas;1503;958
XI - Maladies de l'appareil digestif (K00-K95);K87;troubles de la vésicule biliaire, des voies biliaires et du pancréas au cours de maladies classées ailleurs;< 5;< 5
XI - Maladies de l'appareil digestif (K00-K95);K90;malabsorption intestinale;272;570
XI - Maladies de l'appareil digestif (K00-K95);K91;troubles et complications peropératoires et postprocéduraux du système digestif, non classés ailleurs;4328;833
XI - Maladies de l'appareil digestif (K00-K95);K92;autres maladies de l'appareil digestif;2733;6110
XI - Maladies de l'appareil digestif (K00-K95);K94;complications d'ouvertures artificielles d'organes de l'appareil digestif;977;214
XI - Maladies de l'appareil digestif (K00-K95);K95;complications de procédures de chirurgie bariatrique;2151;553
XI - Maladies de l'appareil digestif (K00-K95);;;188104;306230
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L00;syndrome d'épidermolyse staphylococcique aigu;51;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L01;impétigo;280;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L02;abcès cutané, furoncle et anthrax;1734;1200
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L03;cellulite et lymphangite aiguë;3939;226
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L04;lymphadénite aiguë;572;116
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L05;kyste et sinus pilonidaux;1288;2781
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L08;autres infections localisées de la peau et du tissu sous-cutané;356;81
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L10;pemphigus;24;18
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L11;autres troubles acantholytiques;0;8
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L12;pemphigoïde;122;31
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L13;autres troubles bulleux;15;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L14;troubles bulleux au cours de maladies classées ailleurs;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L20;dermatite atopique;72;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L21;dermatite séborrhéique;8;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L22;érythème fessier;9;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L23;dermatite allergique de contact;66;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L24;dermatite irritante de contact;11;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L25;dermatite de contact, non spécifiée;26;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L26;dermatite exfoliative;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L27;dermatite due à des substances absorbées par voie interne;399;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L28;lichen simplex chronique et prurigo;40;55
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L29;prurit;58;31
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L30;dermatites, autres et non spécifiées;248;36
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L40;psoriasis;151;108
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L41;parapsoriasis;< 5;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L42;pityriasis rosé;< 5;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L43;Lichen plan;8;54
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L44;autres troubles papulo-squameux;18;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L45;troubles papulo-squameux au cours de maladies classées ailleurs;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L49;exfoliation due à un érythème selon l'étendue de surface du corps atteinte;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L50;urticaire;458;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L51;érythème polymorphe;115;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L52;érythème noueux;58;10
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L53;autres affections d'érythémateuses;110;18
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L54;érythèmes au cours de maladies classées ailleurs;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L55;coup de soleil;23;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L56;autres modifications aiguës de la peau dues aux rayons ultraviolets;13;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L57;modifications de la peau dues à une exposition chronique aux rayonnements non ionisants;38;239
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L58;radiodermite;12;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L59;autres troubles de la peau et du tissu sous-cutané liés à une irradiation;26;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L60;troubles des ongles;71;2846
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L62;troubles des ongles au cours de maladies classées ailleurs;0;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L63;alopécie areata;69;< 5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L64;alopécie androgénique;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L65;autres formes non cicatricielles de perte de cheveux;8;7
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L66;alopécie cicatricielle;< 5;5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L67;anomalies de la pigmentation et de la gaine capillaires;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L68;hypertrichose;0;6
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L70;acné;0;10
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L71;rosacée;10;10
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L72;kystes folliculaires de la peau et du tissu cellulaire sous-cutané;190;4894
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L73;autres troubles folliculaires;166;431
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L74;troubles des glandes sudoripares eccrines;113;10
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L75;troubles des glandes sudoripares apocrines;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L76;complications peropératoires et postprocédurales de la peau et du tissu cellulaire sous-cutané;1273;460
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L80;vitiligo;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L81;autres troubles de la pigmentation;< 5;65
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L82;kératose séborrhéique;20;348
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L83;acanthosis nigricans;< 5;13
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L84;cors et callosités;12;282
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L85;autres épaississements de l'épiderme;38;144
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L86;kératodermie au cours de maladies classées ailleurs;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L87;anomalies de l'élimination transépidermique;0;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L88;pyodermite gangréneuse;39;9
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L89;ulcère de décubitus;1034;58
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L90;troubles atrophiques de la peau;390;1677
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L91;troubles hypertrophiques de la peau;692;909
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L92;lésions granulomateuses de la peau et du tissu cellulaire sous-cutané;55;400
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L93;lupus érythémateux;21;8
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L94;autres troubles localisés du tissu conjonctif;30;57
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L95;vascularite [angéite] limitée à la peau, non classée ailleurs;108;5
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L97;ulcère du membre inférieur non dû à la pression, non classé ailleurs;1014;124
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L98;autres troubles de la peau et du tissu cellulaire sous-cutané, non classés ailleurs;1846;593
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);L99;autres troubles de la peau et du tissu sous-cutané au cours de maladies classées ailleurs;< 5;0
XII - Maladies de la peau et du tissu cellulaire sous-cutané (L00-L99);;;17562;18410
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M00;arthrite à bactéries pyogènes;983;32
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M01;infections directes d'articulation au cours de maladies infectieuses et parasitaires classées ailleurs;< 5;0
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M02;arthropathies post-infectieuses et réactionnelles;53;< 5
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M05;arthrite rhumatoïde séropositive;178;620
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M06;autres arthrites rhumatoïdes;395;887
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M07;arthropathies entéropathiques;8;< 5
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M08;arthrite juvénile;79;85
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M10;goutte;588;36
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M11;autres arthropathies à cristaux;419;156
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M12;arthropathies, autres et non spécifiées;320;265
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M13;autres arthrites;411;253
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M14;arthropathies au cours d'autres maladies classées ailleurs;15;< 5
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M15;polyarthrose;149;80
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M16;coxarthrose;20900;417
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M17;gonarthrose;26128;399
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M18;arthrose de la première articulation carpo-métacarpienne;1361;1315
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M19;arthroses, autres et non spécifiées;5007;1714
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M1A;goutte chronique;123;160
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M20;déformations acquises de doigts et d'orteils;10964;5833
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M21;autres déformations acquises des membres;1722;626
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M22;trouble de la rotule;918;908
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M23;lésion interne du genou;2295;28819
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M24;autres lésions articulaires spécifiques;2155;1955
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M25;autre affection articulaire, non classée ailleurs;3980;4845
XIII - Maladies du système ostéo-articulaire, des muscles et du tissu conjonctif (M00-M99);M26;anomalies dentofaciales (y compris la malocclusion);4370;3925
