hfdst;icd_code;diagnose;klass_hosp;dag_hosp
X - Ziekten van ademhalingsstelsel (J00-J99);J91;vochtophoping in pleuraholte bij elders geclassificeerde aandoeningen;258;8
X - Ziekten van ademhalingsstelsel (J00-J99);J92;pleurazwoerd;29;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J93;pneumothorax en luchtlek;1732;< 5
X - Ziekten van ademhalingsstelsel (J00-J99);J94;andere aandoeningen van pleura;223;8
X - Ziekten van ademhalingsstelsel (J00-J99);J95;peroperatieve en postprocedurele complicaties en stoornissen van ademhalingsstelsel, niet elders geclassificeerd;1399;219
X - Ziekten van ademhalingsstelsel (J00-J99);J96;respiratoire insufficiëntie, niet elders geclassificeerd;1542;6
X - Ziekten van ademhalingsstelsel (J00-J99);J98;andere respiratoire stoornissen;2383;1349
X - Ziekten van ademhalingsstelsel (J00-J99);J99;respiratoire stoornissen bij elders geclassificeerde ziekten;< 5;0
X - Ziekten van ademhalingsstelsel (J00-J99);;;152764;43314
XI - Ziekten van spijsverteringsstelsel (K00-K95);K00;stoornissen van tandontwikkeling en in tanddoorbraak;47;9455
XI - Ziekten van spijsverteringsstelsel (K00-K95);K01;ingesloten en geïmpacteerde tanden;373;61927
XI - Ziekten van spijsverteringsstelsel (K00-K95);K02;tandcariës;502;29425
XI - Ziekten van spijsverteringsstelsel (K00-K95);K03;andere ziekten van harde tandweefsels;24;1852
XI - Ziekten van spijsverteringsstelsel (K00-K95);K04;ziekten van pulpa en periapicale weefsels;855;13951
XI - Ziekten van spijsverteringsstelsel (K00-K95);K05;gingivitis en periodontale ziekten;278;2742
XI - Ziekten van spijsverteringsstelsel (K00-K95);K06;andere stoornissen van gingiva en tandeloze processus alveolaris;43;457
XI - Ziekten van spijsverteringsstelsel (K00-K95);K08;andere stoornissen van gebit en steunweefsels;584;19489
XI - Ziekten van spijsverteringsstelsel (K00-K95);K09;cysten van mondgebied, niet elders geclassificeerd;43;1157
XI - Ziekten van spijsverteringsstelsel (K00-K95);K11;ziekten van speekselklieren;637;558
XI - Ziekten van spijsverteringsstelsel (K00-K95);K12;stomatitis en verwante aandoeningen;1314;464
XI - Ziekten van spijsverteringsstelsel (K00-K95);K13;andere ziekten van lippen en mondslijmvlies;175;1228
XI - Ziekten van spijsverteringsstelsel (K00-K95);K14;ziekten van tong;111;163
XI - Ziekten van spijsverteringsstelsel (K00-K95);K20;oesofagitis;686;3658
XI - Ziekten van spijsverteringsstelsel (K00-K95);K21;ziekten door gastro-oesofagale reflux;5297;10397
XI - Ziekten van spijsverteringsstelsel (K00-K95);K22;andere ziekten van slokdarm;3214;5949
XI - Ziekten van spijsverteringsstelsel (K00-K95);K23;stoornissen van slokdarm bij elders geclassificeerde ziekten;0;< 5
XI - Ziekten van spijsverteringsstelsel (K00-K95);K25;maagulcus;2466;1142
XI - Ziekten van spijsverteringsstelsel (K00-K95);K26;duodenumulcus;1697;285
XI - Ziekten van spijsverteringsstelsel (K00-K95);K27;peptisch ulcus, lokalisatie niet gespecificeerd;49;10
XI - Ziekten van spijsverteringsstelsel (K00-K95);K28;gastrojejunaal ulcus;377;140
XI - Ziekten van spijsverteringsstelsel (K00-K95);K29;gastritis en duodenitis;4791;14028
XI - Ziekten van spijsverteringsstelsel (K00-K95);K30;functionele dyspepsie;284;269
XI - Ziekten van spijsverteringsstelsel (K00-K95);K31;andere ziekten van maag en duodenum;1843;2213
XI - Ziekten van spijsverteringsstelsel (K00-K95);K35;acute appendicitis;13886;65
XI - Ziekten van spijsverteringsstelsel (K00-K95);K36;andere appendicitis;400;50
XI - Ziekten van spijsverteringsstelsel (K00-K95);K37;appendicitis, niet gespecificeerd;286;15
XI - Ziekten van spijsverteringsstelsel (K00-K95);K38;andere ziekten van appendix;181;24
XI - Ziekten van spijsverteringsstelsel (K00-K95);K40;hernia inguinalis;13996;9945
XI - Ziekten van spijsverteringsstelsel (K00-K95);K41;hernia femoralis;396;161
XI - Ziekten van spijsverteringsstelsel (K00-K95);K42;hernia umbilicalis;3379;3035
XI - Ziekten van spijsverteringsstelsel (K00-K95);K43;hernia ventralis;6712;1190
XI - Ziekten van spijsverteringsstelsel (K00-K95);K44;hernia diaphragmatica;1493;2219
XI - Ziekten van spijsverteringsstelsel (K00-K95);K45;andere gespecificeerde buikbreuken;260;33
XI - Ziekten van spijsverteringsstelsel (K00-K95);K46;niet gespecificeerde buikbreuk;323;40
XI - Ziekten van spijsverteringsstelsel (K00-K95);K50;ziekte van Crohn [enteritis regionalis];3009;5514
XI - Ziekten van spijsverteringsstelsel (K00-K95);K51;ulceratieve colitis;1229;3396
XI - Ziekten van spijsverteringsstelsel (K00-K95);K52;andere niet-infectieuze gastro-enteritis en colitis;12391;3287
XI - Ziekten van spijsverteringsstelsel (K00-K95);K55;vaatstoornissen van darm;2557;589
XI - Ziekten van spijsverteringsstelsel (K00-K95);K56;paralytische ileus en intestinale obstructie zonder hernia;11558;442
XI - Ziekten van spijsverteringsstelsel (K00-K95);K57;diverticulose van darm;12522;18602
XI - Ziekten van spijsverteringsstelsel (K00-K95);K58;prikkelbaredarmsyndroom;881;4319
XI - Ziekten van spijsverteringsstelsel (K00-K95);K59;andere intestinale functiestoornissen;4887;5931
XI - Ziekten van spijsverteringsstelsel (K00-K95);K60;fissuur en fistel van anaal en rectaal gebied;1661;4225
XI - Ziekten van spijsverteringsstelsel (K00-K95);K61;abces van anaal en rectaal gebied;2481;1229
XI - Ziekten van spijsverteringsstelsel (K00-K95);K62;andere ziekten van anus en rectum;2233;6944
XI - Ziekten van spijsverteringsstelsel (K00-K95);K63;andere darmziekte;1428;8193
XI - Ziekten van spijsverteringsstelsel (K00-K95);K64;hemorroïden en perianale veneuze trombose;3726;9292
XI - Ziekten van spijsverteringsstelsel (K00-K95);K65;peritonitis;756;26
XI - Ziekten van spijsverteringsstelsel (K00-K95);K66;andere stoornissen van peritoneum;611;180
XI - Ziekten van spijsverteringsstelsel (K00-K95);K67;stoornissen van peritoneum bij elders geclassificeerde infectieziekten;0;0
XI - Ziekten van spijsverteringsstelsel (K00-K95);K68;stoornissen van retroperitoneum;241;5
XI - Ziekten van spijsverteringsstelsel (K00-K95);K70;alcoholische leverziekte;4662;416
XI - Ziekten van spijsverteringsstelsel (K00-K95);K71;toxische leverziekte;394;60
XI - Ziekten van spijsverteringsstelsel (K00-K95);K72;leverinsufficiëntie, niet elders geclassificeerd;774;8
XI - Ziekten van spijsverteringsstelsel (K00-K95);K73;chronische hepatitis, niet elders geclassificeerd;21;47
XI - Ziekten van spijsverteringsstelsel (K00-K95);K74;leverfibrose en cirrose;852;301
XI - Ziekten van spijsverteringsstelsel (K00-K95);K75;andere ontstekingsprocessen van lever;634;187
XI - Ziekten van spijsverteringsstelsel (K00-K95);K76;andere leverziekten;581;380
XI - Ziekten van spijsverteringsstelsel (K00-K95);K77;leverstoornissen bij elders geclassificeerde ziekten;0;< 5
XI - Ziekten van spijsverteringsstelsel (K00-K95);K80;cholelithiasis;27042;2142
XI - Ziekten van spijsverteringsstelsel (K00-K95);K81;cholecystitis;3379;119
XI - Ziekten van spijsverteringsstelsel (K00-K95);K82;andere ziekten van galblaas;410;91
XI - Ziekten van spijsverteringsstelsel (K00-K95);K83;andere ziekten van galwegen;2148;298
XI - Ziekten van spijsverteringsstelsel (K00-K95);K85;acute pancreatitis;6438;153
XI - Ziekten van spijsverteringsstelsel (K00-K95);K86;andere ziekten van pancreas;1502;827
XI - Ziekten van spijsverteringsstelsel (K00-K95);K87;stoornissen van galblaas, galwegen en pancreas bij elders geclassificeerde ziekten;0;0
XI - Ziekten van spijsverteringsstelsel (K00-K95);K90;intestinale malabsorptie;305;588
XI - Ziekten van spijsverteringsstelsel (K00-K95);K91;peroperatieve en postprocedurele complicaties en stoornissen van spijsverteringsstelsel, niet elders geclassificeerd;4233;803
XI - Ziekten van spijsverteringsstelsel (K00-K95);K92;andere ziekten van spijsverteringsstelsel;2509;6532
XI - Ziekten van spijsverteringsstelsel (K00-K95);K94;complicaties van kunstmatige lichaamopeningen van spijsverteringsstelsel;1044;251
XI - Ziekten van spijsverteringsstelsel (K00-K95);K95;complicaties van bariatrische procedures;1822;467
XI - Ziekten van spijsverteringsstelsel (K00-K95);;;187923;283583
XII - Ziekten van huid en subcutis (L00-L99);L00;“scalded skin syndrome” door stafylokokken;21;0
XII - Ziekten van huid en subcutis (L00-L99);L01;impetigo;236;< 5
XII - Ziekten van huid en subcutis (L00-L99);L02;huidabces, furunkel en karbonkel;1849;1203
XII - Ziekten van huid en subcutis (L00-L99);L03;cellulitis en acute lymfangitis;3553;299
XII - Ziekten van huid en subcutis (L00-L99);L04;acute lymfadenitis;577;66
XII - Ziekten van huid en subcutis (L00-L99);L05;pilonidale cyste en sinus;1589;2362
XII - Ziekten van huid en subcutis (L00-L99);L08;andere lokale infecties van huid en subcutis;348;76
XII - Ziekten van huid en subcutis (L00-L99);L10;pemphigus;26;7
XII - Ziekten van huid en subcutis (L00-L99);L11;andere acantholytische stoornissen;< 5;7
XII - Ziekten van huid en subcutis (L00-L99);L12;pemfigoïd;145;5
XII - Ziekten van huid en subcutis (L00-L99);L13;andere bulleuze stoornissen;14;< 5
XII - Ziekten van huid en subcutis (L00-L99);L14;bulleuze stoornissen bij elders geclassificeerde ziekten;0;0
XII - Ziekten van huid en subcutis (L00-L99);L20;atopische dermatitis;93;0
XII - Ziekten van huid en subcutis (L00-L99);L21;seborroïsche dermatitis;7;< 5
XII - Ziekten van huid en subcutis (L00-L99);L22;luiereczeem;10;0
XII - Ziekten van huid en subcutis (L00-L99);L23;allergische contactdermatitis;97;< 5
XII - Ziekten van huid en subcutis (L00-L99);L24;irritatieve contactdermatitis;16;0
XII - Ziekten van huid en subcutis (L00-L99);L25;niet gespecificeerde contactdermatitis;24;0
XII - Ziekten van huid en subcutis (L00-L99);L26;dermatitis exfoliativa;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L27;eczeem door ingenomen stoffen;431;8
XII - Ziekten van huid en subcutis (L00-L99);L28;lichen simplex chronicus en prurigo;30;61
XII - Ziekten van huid en subcutis (L00-L99);L29;pruritus;58;45
XII - Ziekten van huid en subcutis (L00-L99);L30;andere en niet gespecificeerde dermatitis;229;24
XII - Ziekten van huid en subcutis (L00-L99);L40;psoriasis;186;85
XII - Ziekten van huid en subcutis (L00-L99);L41;parapsoriasis;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L42;pityriasis rosea;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L43;lichen planus;12;36
XII - Ziekten van huid en subcutis (L00-L99);L44;andere papulosquameuze stoornissen;17;< 5
XII - Ziekten van huid en subcutis (L00-L99);L45;papulosquameuze stoornissen bij elders geclassificeerde ziekten;0;0
XII - Ziekten van huid en subcutis (L00-L99);L49;exfoliatie door een erytheem geclassificeerd naar uitgebreidheid van betrokken lichaamsoppervlak;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L50;urticaria;505;< 5
XII - Ziekten van huid en subcutis (L00-L99);L51;erythema multiforme;112;0
XII - Ziekten van huid en subcutis (L00-L99);L52;erythema nodosum;72;9
XII - Ziekten van huid en subcutis (L00-L99);L53;andere erythemateuze aandoeningen;118;21
XII - Ziekten van huid en subcutis (L00-L99);L54;erytheem bij elders geclassificeerde ziekten;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L55;zonnebrand;19;0
XII - Ziekten van huid en subcutis (L00-L99);L56;andere acute huidveranderingen door ultraviolette straling;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L57;huidveranderingen door chronische blootstelling aan niet-ioniserende straling;48;247
XII - Ziekten van huid en subcutis (L00-L99);L58;radiodermatitis;18;< 5
XII - Ziekten van huid en subcutis (L00-L99);L59;andere stoornissen van huid en subcutis verband houdend met straling;23;6
XII - Ziekten van huid en subcutis (L00-L99);L60;nagelstoornissen;64;2583
XII - Ziekten van huid en subcutis (L00-L99);L62;nagelstoornissen bij elders geclassificeerde ziekten;0;0
XII - Ziekten van huid en subcutis (L00-L99);L63;alopecia areata;55;0
XII - Ziekten van huid en subcutis (L00-L99);L64;alopecia androgenetica;< 5;0
XII - Ziekten van huid en subcutis (L00-L99);L65;ander haarverlies zonder littekenvorming;9;8
XII - Ziekten van huid en subcutis (L00-L99);L66;alopecia cicatricans;7;9
XII - Ziekten van huid en subcutis (L00-L99);L67;afwijkingen van haarkleur en haarschacht;0;0
XII - Ziekten van huid en subcutis (L00-L99);L68;hypertrichose;< 5;< 5
XII - Ziekten van huid en subcutis (L00-L99);L70;acne;7;35
XII - Ziekten van huid en subcutis (L00-L99);L71;rosacea;12;7
XII - Ziekten van huid en subcutis (L00-L99);L72;folliculaire cysten van huid en subcutis;201;4452
XII - Ziekten van huid en subcutis (L00-L99);L73;andere folliculaire stoornissen;169;498
XII - Ziekten van huid en subcutis (L00-L99);L74;stoornissen van eccriene zweetklieren;83;20
XII - Ziekten van huid en subcutis (L00-L99);L75;stoornissen van apocriene zweetklieren;0;< 5
XII - Ziekten van huid en subcutis (L00-L99);L76;peroperatieve en postprocedurele complicaties van huid en subcutis;1097;383
XII - Ziekten van huid en subcutis (L00-L99);L80;vitiligo;0;0
XII - Ziekten van huid en subcutis (L00-L99);L81;andere pigmentatiestoornissen;6;63
XII - Ziekten van huid en subcutis (L00-L99);L82;seborroïsche keratose;12;279
XII - Ziekten van huid en subcutis (L00-L99);L83;acanthosis nigricans;< 5;10
XII - Ziekten van huid en subcutis (L00-L99);L84;eelt en likdoorns;11;299
XII - Ziekten van huid en subcutis (L00-L99);L85;andere epidermisverdikking;51;126
XII - Ziekten van huid en subcutis (L00-L99);L86;keratodermie bij elders geclassificeerde ziekten;0;0
XII - Ziekten van huid en subcutis (L00-L99);L87;transepidermale-eliminatiestoornissen;0;< 5
XII - Ziekten van huid en subcutis (L00-L99);L88;pyoderma gangraenosum;27;7
XII - Ziekten van huid en subcutis (L00-L99);L89;decubitusulcus;1022;72
XII - Ziekten van huid en subcutis (L00-L99);L90;atrofische huidstoornissen;414;1582
XII - Ziekten van huid en subcutis (L00-L99);L91;hypertrofische huidstoornissen;932;851
XII - Ziekten van huid en subcutis (L00-L99);L92;granulomateuze stoornissen van huid en subcutis;61;404
XII - Ziekten van huid en subcutis (L00-L99);L93;lupus erythematodes;28;< 5
XII - Ziekten van huid en subcutis (L00-L99);L94;andere gelokaliseerde bindweefselstoornissen;24;50
XII - Ziekten van huid en subcutis (L00-L99);L95;vasculitis beperkt tot huid, niet elders geclassificeerd;90;6
XII - Ziekten van huid en subcutis (L00-L99);L97;ulcus niet door druk van onderste extremiteit, niet elders geclassificeerd;1047;105
XII - Ziekten van huid en subcutis (L00-L99);L98;andere stoornissen van huid en subcutis, niet elders geclassificeerd;572;536
XII - Ziekten van huid en subcutis (L00-L99);L99;andere stoornissen van huid en subcutis bij elders geclassificeerde ziekten;0;0
XII - Ziekten van huid en subcutis (L00-L99);;;16503;16971
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M00;pyogene artritis;866;33
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M01;directe infecties van gewricht bij elders geclassificeerde infectieuze en parasitaire ziekten;6;< 5
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M02;postinfectieuze en reactieve artropathieën;79;8
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M05;seropositieve reumatoïde artritis;177;606
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M06;andere reumatoïde artritis;423;681
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M07;enteropatische artropathieën;< 5;< 5
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M08;juveniele artritis;93;133
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M10;jicht;578;51
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M11;andere artropathieën door kristalafzetting;400;212
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M12;andere en niet gespecificeerde artropathieën;300;246
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M13;andere artritis;463;247
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M14;artropathieën bij andere gespecificeerde elders ziekten;23;< 5
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M15;polyartrose;253;69
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M16;coxartrose;19600;393
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M17;gonartrose;24639;624
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M18;artrose van eerste carpometacarpale gewricht;1174;1215
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M19;andere en niet gespecificeerde artroses;4796;1753
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M1A;chronische jicht;142;176
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M20;verworven misvormingen van vingers en tenen;11686;5491
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M21;andere verworven misvormingen van extremiteiten;1419;462
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M22;stoornis van patella;899;1087
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M23;interne afwijking van knie;2820;31172
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M24;andere specifieke gewrichtsstoornissen;2451;2021
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M25;andere gewrichtsaandoening, niet elders geclassificeerd;3735;4974
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M26;dentofaciale anomalieën (inclusief malocclusie);3952;3588
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M27;andere ziekten van kaken;530;17476
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M30;polyarteritis nodosa en verwante aandoeningen;211;33
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M31;necrotiserende vaataandoeningen;528;322
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M32;lupus erythematosus disseminatus;325;120
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M33;dermatopolymyositis;156;34
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M34;systemische sclerose [sclerodermie];304;42
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M35;andere systeemziekten van bindweefsel;771;75
XIII - Ziekten van botspierstelsel en bindweefsel (M00-M99);M36;systeemstoornissen van bindweefsel bij elders geclassificeerde ziekten;< 5;0
